Scenario,Time,Load
87,12:15,274
87,12:16,292
87,12:17,258
87,12:18,238
87,12:19,220
87,12:20,242
87,12:21,233
87,12:22,262
87,12:23,246
87,12:24,268
87,12:25,297
87,12:26,265
87,12:27,261
87,12:28,273
87,12:29,307
87,12:30,275
87,12:31,260
87,12:32,248
87,12:33,268
87,12:34,251
87,12:35,239
87,12:36,258
87,12:37,236
87,12:38,244
87,12:39,274
87,12:40,279
87,12:41,257
87,12:42,222
87,12:43,223
87,12:44,238
87,12:45,269
87,12:46,279
87,12:47,245
87,12:48,263
87,12:49,235
87,12:50,251
87,12:51,284
87,12:52,269
87,12:53,285
87,12:54,256
87,12:55,257
87,12:56,230
87,12:57,233
87,12:58,258
87,12:59,256
87,13:00,225
88,12:00,564
88,12:01,586
88,12:02,579
88,12:03,589
88,12:04,563
88,12:05,529
88,12:06,508
88,12:07,500
88,12:08,500
88,12:09,484
88,12:10,471
88,12:11,437
88,12:12,439
88,12:13,422
88,12:14,435
88,12:15,427
88,12:16,440
88,12:17,440
88,12:18,428
88,12:19,408
88,12:20,400
88,12:21,392
88,12:22,415
88,12:23,421
88,12:24,410
88,12:25,406
88,12:26,373
88,12:27,364
88,12:28,364
88,12:29,365
88,12:30,346
88,12:31,329
88,12:32,297
88,12:33,267
88,12:34,302
88,12:35,281
88,12:36,298
88,12:37,308
88,12:38,295
88,12:39,264
88,12:40,250
88,12:41,274
88,12:42,243
88,12:43,239
88,12:44,274
88,12:45,267
88,12:46,252
88,12:47,230
88,12:48,255
88,12:49,255
88,12:50,225
88,12:51,224
88,12:52,242
88,12:53,245
88,12:54,254
88,12:55,222
88,12:56,243
88,12:57,227
88,12:58,220
88,12:59,229
88,13:00,255
89,12:00,517
89,12:01,504
89,12:02,516
89,12:03,495
89,12:04,482
89,12:05,467
89,12:06,479
89,12:07,448
89,12:08,467
89,12:09,459
89,12:10,427
89,12:11,442
89,12:12,434
89,12:13,435
89,12:14,401
89,12:15,427
89,12:16,453
89,12:17,483
89,12:18,454
89,12:19,475
89,12:20,497
89,12:21,505
89,12:22,535
89,12:23,544
89,12:24,516
89,12:25,485
89,12:26,499
89,12:27,531
89,12:28,548
89,12:29,517
89,12:30,518
89,12:31,524
89,12:32,556
89,12:33,529
89,12:34,519
89,12:35,541
89,12:36,558
89,12:37,549
89,12:38,557
89,12:39,587
89,12:40,588
89,12:41,563
89,12:42,557
89,12:43,579
89,12:44,600
89,12:45,572
89,12:46,553
89,12:47,531
89,12:48,528
89,12:49,519
89,12:50,491
89,12:51,510
89,12:52,533
89,12:53,539
89,12:54,513
89,12:55,533
89,12:56,523
89,12:57,547
89,12:58,546
89,12:59,548
89,13:00,547
90,12:00,444
90,12:01,449
90,12:02,459
90,12:03,471
90,12:04,503
90,12:05,474
90,12:06,473
90,12:07,499
90,12:08,487
90,12:09,481
90,12:10,512
90,12:11,519
90,12:12,489
90,12:13,497
90,12:14,521
90,12:15,517
90,12:16,544
90,12:17,531
90,12:18,534
90,12:19,551
90,12:20,548
90,12:21,528
90,12:22,513
90,12:23,507
90,12:24,498
90,12:25,504
90,12:26,499
90,12:27,502
90,12:28,513
90,12:29,482
90,12:30,492
90,12:31,515
90,12:32,520
90,12:33,517
90,12:34,539
90,12:35,574
90,12:36,548
90,12:37,522
90,12:38,552
90,12:39,564
90,12:40,532
90,12:41,545
90,12:42,574
90,12:43,570
90,12:44,557
90,12:45,552
90,12:46,562
90,12:47,546
90,12:48,534
90,12:49,500
90,12:50,490
90,12:51,491
90,12:52,466
90,12:53,452
90,12:54,425
90,12:55,430
90,12:56,413
90,12:57,419
90,12:58,440
90,12:59,438
90,13:00,414
91,12:00,416
91,12:01,391
91,12:02,396
91,12:03,400
91,12:04,416
91,12:05,397
91,12:06,413
91,12:07,420
91,12:08,426
91,12:09,429
91,12:10,460
91,12:11,435
91,12:12,434
91,12:13,455
91,12:14,425
91,12:15,440
91,12:16,427
91,12:17,446
91,12:18,415
91,12:19,397
91,12:20,383
91,12:21,401
91,12:22,373
91,12:23,341
91,12:24,335
91,12:25,316
91,12:26,286
91,12:27,313
91,12:28,294
91,12:29,278
91,12:30,311
91,12:31,320
91,12:32,336
91,12:33,307
91,12:34,305
91,12:35,312
91,12:36,317
91,12:37,341
91,12:38,351
91,12:39,382
91,12:40,356
91,12:41,347
91,12:42,370
91,12:43,356
91,12:44,361
91,12:45,357
91,12:46,324
91,12:47,289
91,12:48,287
91,12:49,311
91,12:50,280
91,12:51,314
91,12:52,286
91,12:53,297
91,12:54,285
91,12:55,290
91,12:56,283
91,12:57,273
91,12:58,262
91,12:59,274
91,13:00,261
92,12:00,442
92,12:01,453
92,12:02,433
92,12:03,456
92,12:04,488
92,12:05,498
92,12:06,511
92,12:07,485
92,12:08,499
92,12:09,465
92,12:10,481
92,12:11,507
92,12:12,477
92,12:13,477
92,12:14,482
92,12:15,469
92,12:16,449
92,12:17,457
92,12:18,431
92,12:19,415
92,12:20,427
92,12:21,422
92,12:22,389
92,12:23,421
92,12:24,423
92,12:25,439
92,12:26,430
92,12:27,454
92,12:28,452
92,12:29,438
92,12:30,444
92,12:31,450
92,12:32,436
92,12:33,414
92,12:34,407
92,12:35,373
92,12:36,402
92,12:37,429
92,12:38,436
92,12:39,436
92,12:40,442
92,12:41,458
92,12:42,491
92,12:43,501
92,12:44,472
92,12:45,472
92,12:46,443
92,12:47,473
92,12:48,485
92,12:49,475
92,12:50,440
92,12:51,413
92,12:52,425
92,12:53,450
92,12:54,467
92,12:55,480
92,12:56,458
92,12:57,431
92,12:58,427
92,12:59,398
92,13:00,416
93,12:00,564
93,12:01,581
93,12:02,596
93,12:03,600
93,12:04,580
93,12:05,565
93,12:06,586
93,12:07,593
93,12:08,590
93,12:09,585
93,12:10,570
93,12:11,592
93,12:12,568
93,12:13,556
93,12:14,552
93,12:15,573
93,12:16,595
93,12:17,586
93,12:18,589
93,12:19,577
93,12:20,593
93,12:21,599
93,12:22,588
93,12:23,581
93,12:24,568
93,12:25,581
93,12:26,594
93,12:27,592
93,12:28,599
93,12:29,588
93,12:30,587
93,12:31,552
93,12:32,581
93,12:33,550
93,12:34,577
93,12:35,573
93,12:36,553
93,12:37,587
93,12:38,571
93,12:39,593
93,12:40,587
93,12:41,571
93,12:42,576
93,12:43,556
93,12:44,521
93,12:45,506
93,12:46,512
93,12:47,508
93,12:48,540
93,12:49,515
93,12:50,532
93,12:51,542
93,12:52,520
93,12:53,519
93,12:54,538
93,12:55,570
93,12:56,553
93,12:57,555
93,12:58,579
93,12:59,591
93,13:00,592
94,12:00,379
94,12:01,395
94,12:02,407
94,12:03,429
94,12:04,452
94,12:05,473
94,12:06,478
94,12:07,506
94,12:08,527
94,12:09,557
94,12:10,543
94,12:11,553
94,12:12,570
94,12:13,552
94,12:14,568
94,12:15,572
94,12:16,580
94,12:17,572
94,12:18,567
94,12:19,574
94,12:20,589
94,12:21,568
94,12:22,539
94,12:23,522
94,12:24,519
94,12:25,550
94,12:26,554
94,12:27,565
94,12:28,565
94,12:29,584
94,12:30,589
94,12:31,572
94,12:32,543
94,12:33,549
94,12:34,560
94,12:35,564
94,12:36,549
94,12:37,584
94,12:38,552
94,12:39,581
94,12:40,578
94,12:41,553
94,12:42,579
94,12:43,561
94,12:44,558
94,12:45,593
94,12:46,575
94,12:47,545
94,12:48,510
94,12:49,477
94,12:50,484
94,12:51,519
94,12:52,537
94,12:53,545
94,12:54,577
94,12:55,596
94,12:56,563
94,12:57,571
94,12:58,600
94,12:59,573
94,13:00,584
95,12:00,489
95,12:01,454
95,12:02,444
95,12:03,449
95,12:04,436
95,12:05,465
95,12:06,475
95,12:07,497
95,12:08,477
95,12:09,505
95,12:10,516
95,12:11,506
95,12:12,485
95,12:13,487
95,12:14,493
95,12:15,476
95,12:16,488
95,12:17,483
95,12:18,489
95,12:19,468
95,12:20,490
95,12:21,483
95,12:22,461
95,12:23,479
95,12:24,499
95,12:25,530
95,12:26,538
95,12:27,527
95,12:28,497
95,12:29,489
95,12:30,508
95,12:31,540
95,12:32,546
95,12:33,512
95,12:34,511
95,12:35,537
95,12:36,559
95,12:37,591
95,12:38,575
95,12:39,555
95,12:40,538
95,12:41,570
95,12:42,570
95,12:43,570
95,12:44,596
95,12:45,584
95,12:46,583
95,12:47,576
95,12:48,564
95,12:49,536
95,12:50,566
95,12:51,572
95,12:52,563
95,12:53,595
95,12:54,561
95,12:55,559
95,12:56,566
95,12:57,593
95,12:58,584
95,12:59,573
95,13:00,577
96,12:00,495
96,12:01,486
96,12:02,504
96,12:03,471
96,12:04,438
96,12:05,448
96,12:06,436
96,12:07,455
96,12:08,420
96,12:09,396
96,12:10,407
96,12:11,408
96,12:12,437
96,12:13,441
96,12:14,465
96,12:15,458
96,12:16,446
96,12:17,432
96,12:18,442
96,12:19,469
96,12:20,465
96,12:21,450
96,12:22,432
96,12:23,433
96,12:24,432
96,12:25,416
96,12:26,396
96,12:27,431
96,12:28,408
96,12:29,426
96,12:30,453
96,12:31,437
96,12:32,467
96,12:33,482
96,12:34,517
96,12:35,487
96,12:36,509
96,12:37,500
96,12:38,481
96,12:39,492
96,12:40,470
96,12:41,443
96,12:42,450
96,12:43,475
96,12:44,464
96,12:45,438
96,12:46,452
96,12:47,450
96,12:48,426
96,12:49,441
96,12:50,452
96,12:51,422
96,12:52,425
96,12:53,458
96,12:54,430
96,12:55,459
96,12:56,479
96,12:57,449
96,12:58,433
96,12:59,430
96,13:00,450
97,12:00,382
97,12:01,353
97,12:02,322
97,12:03,324
97,12:04,293
97,12:05,296
97,12:06,303
97,12:07,314
97,12:08,318
97,12:09,321
97,12:10,346
97,12:11,353
97,12:12,381
97,12:13,397
97,12:14,398
97,12:15,396
97,12:16,426
97,12:17,459
97,12:18,484
97,12:19,493
97,12:20,484
97,12:21,452
97,12:22,456
97,12:23,474
97,12:24,481
97,12:25,510
97,12:26,484
97,12:27,485
97,12:28,518
97,12:29,512
97,12:30,509
97,12:31,496
97,12:32,462
97,12:33,481
97,12:34,482
97,12:35,500
97,12:36,532
97,12:37,552
97,12:38,581
97,12:39,566
97,12:40,553
97,12:41,553
97,12:42,553
97,12:43,574
97,12:44,547
97,12:45,532
97,12:46,541
97,12:47,554
97,12:48,536
97,12:49,541
97,12:50,535
97,12:51,560
97,12:52,549
97,12:53,574
97,12:54,589
97,12:55,561
97,12:56,565
97,12:57,574
97,12:58,561
97,12:59,583
97,13:00,552
98,12:00,315
98,12:01,324
98,12:02,333
98,12:03,330
98,12:04,333
98,12:05,346
98,12:06,359
98,12:07,368
98,12:08,356
98,12:09,349
98,12:10,321
98,12:11,337
98,12:12,339
98,12:13,361
98,12:14,359
98,12:15,362
98,12:16,358
98,12:17,367
98,12:18,389
98,12:19,357
98,12:20,342
98,12:21,360
98,12:22,380
98,12:23,384
98,12:24,373
98,12:25,394
98,12:26,361
98,12:27,349
98,12:28,331
98,12:29,298
98,12:30,313
98,12:31,283
98,12:32,266
98,12:33,275
98,12:34,254
98,12:35,289
98,12:36,310
98,12:37,309
98,12:38,336
98,12:39,358
98,12:40,386
98,12:41,364
98,12:42,398
98,12:43,401
98,12:44,421
98,12:45,416
98,12:46,412
98,12:47,399
98,12:48,432
98,12:49,466
98,12:50,437
98,12:51,417
98,12:52,420
98,12:53,395
98,12:54,361
98,12:55,343
98,12:56,357
98,12:57,386
98,12:58,382
98,12:59,349
98,13:00,343
99,12:00,576
99,12:01,556
99,12:02,538
99,12:03,512
99,12:04,543
99,12:05,539
99,12:06,531
99,12:07,527
99,12:08,492
99,12:09,514
99,12:10,547
99,12:11,555
99,12:12,528
99,12:13,527
99,12:14,521
99,12:15,495
99,12:16,504
99,12:17,508
99,12:18,526
99,12:19,550
99,12:20,567
99,12:21,575
99,12:22,587
99,12:23,554
99,12:24,520
99,12:25,514
99,12:26,487
99,12:27,499
99,12:28,493
99,12:29,490
99,12:30,521
99,12:31,524
99,12:32,543
99,12:33,556
99,12:34,526
99,12:35,542
99,12:36,546
99,12:37,524
99,12:38,498
99,12:39,495
99,12:40,474
99,12:41,446
99,12:42,465
99,12:43,495
99,12:44,490
99,12:45,502
99,12:46,522
99,12:47,492
99,12:48,506
99,12:49,522
99,12:50,522
99,12:51,554
99,12:52,527
99,12:53,534
99,12:54,554
99,12:55,527
99,12:56,560
99,12:57,533
99,12:58,518
99,12:59,508
99,13:00,516
100,12:00,265
100,12:01,233
100,12:02,226
100,12:03,221
100,12:04,221
100,12:05,228
100,12:06,246
100,12:07,274
100,12:08,263
100,12:09,277
100,12:10,273
100,12:11,262
100,12:12,244
100,12:13,261
100,12:14,284
100,12:15,289
100,12:16,303
100,12:17,321
100,12:18,294
100,12:19,298
100,12:20,326
100,12:21,298
100,12:22,306
100,12:23,278
100,12:24,285
100,12:25,275
100,12:26,292
100,12:27,269
100,12:28,247
100,12:29,226
100,12:30,249
100,12:31,282
100,12:32,283
100,12:33,277
100,12:34,253
100,12:35,231
100,12:36,238
100,12:37,266
100,12:38,286
100,12:39,262
100,12:40,234
100,12:41,264
100,12:42,249
100,12:43,257
100,12:44,253
100,12:45,262
100,12:46,275
100,12:47,283
100,12:48,294
100,12:49,321
100,12:50,323
100,12:51,299
100,12:52,308
100,12:53,284
100,12:54,280
100,12:55,294
100,12:56,262
100,12:57,279
100,12:58,311
100,12:59,309
100,13:00,341
101,12:00,330
101,12:01,341
101,12:02,307
101,12:03,311
101,12:04,317
101,12:05,326
101,12:06,292
101,12:07,317
101,12:08,286
101,12:09,292
101,12:10,304
101,12:11,334
101,12:12,320
101,12:13,334
101,12:14,330
101,12:15,363
101,12:16,366
101,12:17,334
101,12:18,313
101,12:19,332
101,12:20,349
101,12:21,378
101,12:22,348
101,12:23,318
101,12:24,308
101,12:25,311
101,12:26,335
101,12:27,349
101,12:28,353
101,12:29,368
101,12:30,361
101,12:31,369
101,12:32,341
101,12:33,356
101,12:34,377
101,12:35,342
101,12:36,365
101,12:37,368
101,12:38,366
101,12:39,350
101,12:40,366
101,12:41,365
101,12:42,389
101,12:43,375
101,12:44,366
101,12:45,333
101,12:46,335
101,12:47,314
101,12:48,281
101,12:49,290
101,12:50,265
101,12:51,282
101,12:52,270
101,12:53,295
101,12:54,324
101,12:55,299
101,12:56,304
101,12:57,336
101,12:58,308
101,12:59,305
101,13:00,329
102,12:00,324
102,12:01,351
102,12:02,369
102,12:03,352
102,12:04,333
102,12:05,367
102,12:06,381
102,12:07,378
102,12:08,377
102,12:09,381
102,12:10,383
102,12:11,365
102,12:12,369
102,12:13,402
102,12:14,419
102,12:15,412
102,12:16,395
102,12:17,411
102,12:18,406
102,12:19,426
102,12:20,394
102,12:21,361
102,12:22,331
102,12:23,325
102,12:24,336
102,12:25,315
102,12:26,324
102,12:27,316
102,12:28,319
102,12:29,307
102,12:30,313
102,12:31,287
102,12:32,316
102,12:33,291
102,12:34,260
102,12:35,253
102,12:36,287
102,12:37,256
102,12:38,256
102,12:39,275
102,12:40,279
102,12:41,272
102,12:42,307
102,12:43,273
102,12:44,295
102,12:45,317
102,12:46,289
102,12:47,301
102,12:48,312
102,12:49,286
102,12:50,275
102,12:51,259
102,12:52,291
102,12:53,262
102,12:54,269
102,12:55,263
102,12:56,269
102,12:57,294
102,12:58,329
102,12:59,332
102,13:00,337
103,12:00,362
103,12:01,350
103,12:02,365
103,12:03,342
103,12:04,361
103,12:05,388
103,12:06,392
103,12:07,410
103,12:08,389
103,12:09,401
103,12:10,417
103,12:11,431
103,12:12,409
103,12:13,438
103,12:14,418
103,12:15,433
103,12:16,468
103,12:17,481
103,12:18,478
103,12:19,445
103,12:20,438
103,12:21,414
103,12:22,434
103,12:23,431
103,12:24,441
103,12:25,407
103,12:26,422
103,12:27,453
103,12:28,450
103,12:29,424
103,12:30,406
103,12:31,424
103,12:32,426
103,12:33,420
103,12:34,424
103,12:35,409
103,12:36,383
103,12:37,374
103,12:38,371
103,12:39,398
103,12:40,396
103,12:41,409
103,12:42,377
103,12:43,390
103,12:44,395
103,12:45,430
103,12:46,432
103,12:47,453
103,12:48,445
103,12:49,434
103,12:50,440
103,12:51,411
103,12:52,410
103,12:53,430
103,12:54,422
103,12:55,452
103,12:56,462
103,12:57,487
103,12:58,521
103,12:59,553
103,13:00,533
104,12:00,415
104,12:01,446
104,12:02,437
104,12:03,463
104,12:04,482
104,12:05,453
104,12:06,443
104,12:07,465
104,12:08,430
104,12:09,433
104,12:10,399
104,12:11,376
104,12:12,378
104,12:13,355
104,12:14,379
104,12:15,391
104,12:16,425
104,12:17,436
104,12:18,417
104,12:19,408
104,12:20,374
104,12:21,387
104,12:22,410
104,12:23,397
104,12:24,372
104,12:25,350
104,12:26,348
104,12:27,339
104,12:28,310
104,12:29,282
104,12:30,265
104,12:31,252
104,12:32,221
104,12:33,224
104,12:34,225
104,12:35,244
104,12:36,239
104,12:37,239
104,12:38,252
104,12:39,268
104,12:40,255
104,12:41,262
104,12:42,274
104,12:43,272
104,12:44,249
104,12:45,235
104,12:46,228
104,12:47,263
104,12:48,262
104,12:49,290
104,12:50,279
104,12:51,304
104,12:52,282
104,12:53,311
104,12:54,299
104,12:55,330
104,12:56,316
104,12:57,312
104,12:58,308
104,12:59,338
104,13:00,367
105,12:00,324
105,12:01,319
105,12:02,350
105,12:03,351
105,12:04,331
105,12:05,308
105,12:06,318
105,12:07,337
105,12:08,344
105,12:09,322
105,12:10,350
105,12:11,342
105,12:12,321
105,12:13,286
105,12:14,289
105,12:15,284
105,12:16,297
105,12:17,262
105,12:18,289
105,12:19,273
105,12:20,283
105,12:21,291
105,12:22,264
105,12:23,232
105,12:24,265
105,12:25,293
105,12:26,260
105,12:27,259
105,12:28,239
105,12:29,265
105,12:30,262
105,12:31,283
105,12:32,284
105,12:33,284
105,12:34,292
105,12:35,321
105,12:36,316
105,12:37,311
105,12:38,310
105,12:39,307
105,12:40,288
105,12:41,291
105,12:42,290
105,12:43,281
105,12:44,281
105,12:45,301
105,12:46,301
105,12:47,277
105,12:48,309
105,12:49,336
105,12:50,309
105,12:51,282
105,12:52,273
105,12:53,301
105,12:54,335
105,12:55,330
105,12:56,361
105,12:57,367
105,12:58,335
105,12:59,309
105,13:00,283
106,12:00,394
106,12:01,412
106,12:02,438
106,12:03,437
106,12:04,461
106,12:05,480
106,12:06,476
106,12:07,483
106,12:08,503
106,12:09,523
106,12:10,542
106,12:11,523
106,12:12,488
106,12:13,475
106,12:14,455
106,12:15,427
106,12:16,441
106,12:17,439
106,12:18,406
106,12:19,423
106,12:20,413
106,12:21,381
106,12:22,400
106,12:23,376
106,12:24,379
106,12:25,349
106,12:26,346
106,12:27,375
106,12:28,409
106,12:29,423
106,12:30,435
106,12:31,408
106,12:32,401
106,12:33,430
106,12:34,427
106,12:35,446
106,12:36,447
106,12:37,474
106,12:38,466
106,12:39,441
106,12:40,453
106,12:41,429
106,12:42,459
106,12:43,440
106,12:44,423
106,12:45,434
106,12:46,403
106,12:47,429
106,12:48,429
106,12:49,464
106,12:50,482
106,12:51,484
106,12:52,509
106,12:53,524
106,12:54,506
106,12:55,535
106,12:56,563
106,12:57,547
106,12:58,518
106,12:59,513
106,13:00,528
107,12:00,390
107,12:01,375
107,12:02,391
107,12:03,417
107,12:04,446
107,12:05,453
107,12:06,484
107,12:07,456
107,12:08,428
107,12:09,452
107,12:10,446
107,12:11,457
107,12:12,463
107,12:13,458
107,12:14,472
107,12:15,464
107,12:16,434
107,12:17,452
107,12:18,484
107,12:19,511
107,12:20,534
107,12:21,541
107,12:22,513
107,12:23,547
107,12:24,540
107,12:25,542
107,12:26,548
107,12:27,574
107,12:28,544
107,12:29,570
107,12:30,555
107,12:31,535
107,12:32,531
107,12:33,498
107,12:34,500
107,12:35,504
107,12:36,536
107,12:37,540
107,12:38,530
107,12:39,542
107,12:40,550
107,12:41,522
107,12:42,513
107,12:43,497
107,12:44,486
107,12:45,460
107,12:46,450
107,12:47,464
107,12:48,449
107,12:49,438
107,12:50,430
107,12:51,459
107,12:52,436
107,12:53,401
107,12:54,385
107,12:55,402
107,12:56,431
107,12:57,465
107,12:58,460
107,12:59,435
107,13:00,446
108,12:00,387
108,12:01,367
108,12:02,395
108,12:03,368
108,12:04,355
108,12:05,382
108,12:06,417
108,12:07,417
108,12:08,411
108,12:09,389
108,12:10,364
108,12:11,381
108,12:12,365
108,12:13,397
108,12:14,402
108,12:15,406
108,12:16,406
108,12:17,433
108,12:18,453
108,12:19,484
108,12:20,503
108,12:21,538
108,12:22,539
108,12:23,522
108,12:24,505
108,12:25,502
108,12:26,495
108,12:27,529
108,12:28,538
108,12:29,543
108,12:30,526
108,12:31,498
108,12:32,533
108,12:33,508
108,12:34,479
108,12:35,498
108,12:36,507
108,12:37,506
108,12:38,512
108,12:39,491
108,12:40,508
108,12:41,490
108,12:42,498
108,12:43,514
108,12:44,546
108,12:45,536
108,12:46,507
108,12:47,507
108,12:48,488
108,12:49,521
108,12:50,498
108,12:51,473
108,12:52,470
108,12:53,445
108,12:54,432
108,12:55,404
108,12:56,436
108,12:57,418
108,12:58,404
108,12:59,418
108,13:00,393
109,12:00,577
109,12:01,597
109,12:02,578
109,12:03,585
109,12:04,556
109,12:05,551
109,12:06,575
109,12:07,557
109,12:08,528
109,12:09,503
109,12:10,475
109,12:11,509
109,12:12,512
109,12:13,498
109,12:14,474
109,12:15,455
109,12:16,457
109,12:17,442
109,12:18,451
109,12:19,456
109,12:20,446
109,12:21,414
109,12:22,404
109,12:23,383
109,12:24,408
109,12:25,413
109,12:26,391
109,12:27,396
109,12:28,395
109,12:29,425
109,12:30,411
109,12:31,445
109,12:32,465
109,12:33,489
109,12:34,492
109,12:35,474
109,12:36,462
109,12:37,433
109,12:38,418
109,12:39,410
109,12:40,383
109,12:41,370
109,12:42,376
109,12:43,358
109,12:44,374
109,12:45,392
109,12:46,397
109,12:47,396
109,12:48,406
109,12:49,404
109,12:50,414
109,12:51,430
109,12:52,436
109,12:53,420
109,12:54,403
109,12:55,391
109,12:56,389
109,12:57,377
109,12:58,347
109,12:59,366
109,13:00,342
110,12:00,567
110,12:01,566
110,12:02,599
110,12:03,568
110,12:04,560
110,12:05,587
110,12:06,598
110,12:07,598
110,12:08,577
110,12:09,577
110,12:10,582
110,12:11,567
110,12:12,562
110,12:13,596
110,12:14,594
110,12:15,579
110,12:16,593
110,12:17,593
110,12:18,567
110,12:19,585
110,12:20,583
110,12:21,550
110,12:22,551
110,12:23,546
110,12:24,547
110,12:25,513
110,12:26,503
110,12:27,519
110,12:28,553
110,12:29,553
110,12:30,538
110,12:31,530
110,12:32,519
110,12:33,544
110,12:34,547
110,12:35,539
110,12:36,564
110,12:37,594
110,12:38,586
110,12:39,554
110,12:40,557
110,12:41,535
110,12:42,542
110,12:43,556
110,12:44,579
110,12:45,550
110,12:46,532
110,12:47,516
110,12:48,491
110,12:49,460
110,12:50,469
110,12:51,501
110,12:52,496
110,12:53,465
110,12:54,437
110,12:55,441
110,12:56,419
110,12:57,409
110,12:58,391
110,12:59,376
110,13:00,376
111,12:00,503
111,12:01,493
111,12:02,493
111,12:03,480
111,12:04,488
111,12:05,456
111,12:06,485
111,12:07,454
111,12:08,487
111,12:09,484
111,12:10,494
111,12:11,503
111,12:12,488
111,12:13,467
111,12:14,469
111,12:15,464
111,12:16,488
111,12:17,510
111,12:18,529
111,12:19,558
111,12:20,553
111,12:21,562
111,12:22,562
111,12:23,582
111,12:24,548
111,12:25,552
111,12:26,586
111,12:27,576
111,12:28,581
111,12:29,589
111,12:30,574
111,12:31,558
111,12:32,570
111,12:33,544
111,12:34,530
111,12:35,496
111,12:36,492
111,12:37,473
111,12:38,493
111,12:39,463
111,12:40,490
111,12:41,503
111,12:42,512
111,12:43,521
111,12:44,514
111,12:45,497
111,12:46,515
111,12:47,499
111,12:48,471
111,12:49,436
111,12:50,447
111,12:51,423
111,12:52,455
111,12:53,490
111,12:54,514
111,12:55,518
111,12:56,537
111,12:57,534
111,12:58,552
111,12:59,553
111,13:00,524
112,12:00,261
112,12:01,261
112,12:02,241
112,12:03,229
112,12:04,257
112,12:05,253
112,12:06,254
112,12:07,280
112,12:08,287
112,12:09,293
112,12:10,321
112,12:11,326
112,12:12,309
112,12:13,304
112,12:14,308
112,12:15,329
112,12:16,325
112,12:17,300
112,12:18,271
112,12:19,291
112,12:20,259
112,12:21,270
112,12:22,302
112,12:23,280
112,12:24,295
112,12:25,291
112,12:26,277
112,12:27,246
112,12:28,238
112,12:29,221
112,12:30,233
112,12:31,236
112,12:32,230
112,12:33,245
112,12:34,277
112,12:35,272
112,12:36,262
112,12:37,249
112,12:38,268
112,12:39,298
112,12:40,281
112,12:41,302
112,12:42,308
112,12:43,338
112,12:44,367
112,12:45,350
112,12:46,320
112,12:47,295
112,12:48,289
112,12:49,279
112,12:50,266
112,12:51,259
112,12:52,288
112,12:53,278
112,12:54,294
112,12:55,326
112,12:56,336
112,12:57,349
112,12:58,316
112,12:59,299
112,13:00,295
113,12:00,396
113,12:01,419
113,12:02,385
113,12:03,379
113,12:04,412
113,12:05,440
113,12:06,454
113,12:07,420
113,12:08,404
113,12:09,409
113,12:10,384
113,12:11,387
113,12:12,386
113,12:13,387
113,12:14,415
113,12:15,417
113,12:16,410
113,12:17,443
113,12:18,419
113,12:19,384
113,12:20,361
113,12:21,389
113,12:22,396
113,12:23,390
113,12:24,406
113,12:25,427
113,12:26,435
113,12:27,469
113,12:28,444
113,12:29,432
113,12:30,445
113,12:31,436
113,12:32,434
113,12:33,423
113,12:34,423
113,12:35,435
113,12:36,408
113,12:37,429
113,12:38,442
113,12:39,435
113,12:40,452
113,12:41,434
113,12:42,464
113,12:43,433
113,12:44,460
113,12:45,467
113,12:46,480
113,12:47,456
113,12:48,454
113,12:49,424
113,12:50,426
113,12:51,391
113,12:52,370
113,12:53,398
113,12:54,383
113,12:55,409
113,12:56,397
113,12:57,393
113,12:58,384
113,12:59,408
113,13:00,411
114,12:00,381
114,12:01,367
114,12:02,400
114,12:03,401
114,12:04,372
114,12:05,378
114,12:06,368
114,12:07,379
114,12:08,401
114,12:09,397
114,12:10,431
114,12:11,451
114,12:12,427
114,12:13,396
114,12:14,395
114,12:15,415
114,12:16,406
114,12:17,414
114,12:18,410
114,12:19,402
114,12:20,371
114,12:21,399
114,12:22,425
114,12:23,453
114,12:24,470
114,12:25,494
114,12:26,490
114,12:27,525
114,12:28,512
114,12:29,521
114,12:30,505
114,12:31,507
114,12:32,521
114,12:33,505
114,12:34,489
114,12:35,501
114,12:36,522
114,12:37,523
114,12:38,552
114,12:39,523
114,12:40,524
114,12:41,553
114,12:42,575
114,12:43,574
114,12:44,573
114,12:45,545
114,12:46,549
114,12:47,544
114,12:48,575
114,12:49,565
114,12:50,542
114,12:51,541
114,12:52,561
114,12:53,540
114,12:54,572
114,12:55,557
114,12:56,523
114,12:57,516
114,12:58,514
114,12:59,490
114,13:00,505
115,12:00,514
115,12:01,530
115,12:02,513
115,12:03,489
115,12:04,475
115,12:05,479
115,12:06,508
115,12:07,491
115,12:08,458
115,12:09,453
115,12:10,463
115,12:11,439
115,12:12,421
115,12:13,396
115,12:14,368
115,12:15,340
115,12:16,359
115,12:17,373
115,12:18,371
115,12:19,369
115,12:20,366
115,12:21,352
115,12:22,379
115,12:23,375
115,12:24,368
115,12:25,348
115,12:26,370
115,12:27,338
115,12:28,372
115,12:29,403
115,12:30,426
115,12:31,394
115,12:32,371
115,12:33,352
115,12:34,337
115,12:35,351
115,12:36,366
115,12:37,360
115,12:38,370
115,12:39,380
115,12:40,412
115,12:41,396
115,12:42,365
115,12:43,332
115,12:44,297
115,12:45,294
115,12:46,275
115,12:47,301
115,12:48,305
115,12:49,307
115,12:50,279
115,12:51,306
115,12:52,277
115,12:53,250
115,12:54,245
